P1_Set,P1_Process,P2_Set,P2_Process,T1_Set,T1_Process,T2_Process,P7_Set,P7_Process,T7_Set,T7_Process,Volt_Set,Volt_Process,T_Amb_Set,T_Amb_Process,TWI,TWO,Frequency,Volt1,Volt2,Volt3,Power,Current1,Current2,Oiltemp,MF_Suc,Dens_Suc,T_Suc,MF_Dis,Dens_Dis,T_Dis,MF_Oil,Dens_Oil,h1,s1,v1,cp1,te,h2,s2,v2,cp2,tc,h2is,t2is,v2is,cp2is,PI_Set,PI_Process,delta_h,delta_his,delta_s,eta_is,Q_v,lambda,eta_is_alternative,uc_t1,uc_t2,uc_h1,uc_h2,uc_s1,uc_PI,uc_eta_is,uc_eta_is_alternative,M,t_crit,p_crit,rho_crit,T_Evaps,T_Conds
6,6.04147165333334,27,27.0469046916667,1.25970982333332,1.33581596946922,98.3641859566667,NaN,0.990086918274562,NaN,28.87898233,400,399.97752729,25,30.17524603,9.12633480166667,44.2648367833334,50.0090101916666,401.51749061,399.38658942,399.02545281,5015.48222981167,10.5173332233333,9.97486968666668,33.9378775316667,63.713074885,25.2952687016667,1.13560326076523,63.8081980216667,72.8082929283333,96.0435605449999,0.339508342542135,686.54339344,429.708343294719,1.93478835291914,0.0459506436821749,0.984803591136513,-8.44104039386472,498.695547986556,2.00219098232742,0.0130656567503986,1.15573943993578,44.6658581763904,474.357442439827,77.9360797569844,0.0116241831505592,1.23985371062764,4.5,4.47698483919352,68.9872046918372,44.6490991451082,0.0674026294082783,0.647227601929975,4395.23924212515,0.872601226360868,0.818630482860192,0.288676232095905,0.294208285407166,1.24046113837117,1.43961004436853,0.00118619667646938,0.0164402858892475,0.0248337700226556,0.00554358027973974,72.585,71.34,49.011,459.08,-8.44070506548127,44.6658925114263
7,7.01555151166667,31.5,31.3641749016666,5.85260904333339,5.56472638666667,103.330161761667,NaN,0.989164276222388,NaN,29.8488517483333,400,400.00311632,25,31.1051103083333,9.03177502,51.0064073483333,49.9917426283333,401.717345391666,399.409149573333,398.893025068334,5739.73922042501,11.318930835,10.7982480666667,38.8907685566667,73.815548415,28.57179778,5.82810581333333,73.9267390783334,84.9355840266668,101.68019919,0.483784083199609,634.6157618,431.299432822403,1.92552708127582,0.0396159823307516,1.01362481619995,-3.97904362556951,499.584199763146,1.99063918431548,0.0111583278776607,1.19865974650471,51.0351048137457,475.710719971306,84.0981226857451,0.00992245426340307,1.2983179588334,4.5,4.4706908543132,68.2847669407433,44.4112871489033,0.0651121030396597,0.650392711128991,5040.47313755022,0.871605734067163,0.837167271541999,0.288693042492772,0.294775170710435,1.24505421820674,1.44217536108068,0.00115931437225433,0.0141381601077454,0.0251751660841673,0.00558414739072611,72.585,71.34,49.011,459.08,-3.97889554907533,51.0352640343741
8,7.98458626833333,36,35.89061551,9.97350801500004,9.64514999333334,108.759074645,NaN,0.988406557738781,NaN,30.9938614633333,400,399.997142488333,25,32.1068360283333,9.10047136333333,57.25043063,49.9882887250001,401.671668656667,399.338864986667,398.96643654,6525.76866132167,12.2646904316667,11.6696762883333,44.5748280716666,83.6004824299999,31.8643690233333,10.1893942266667,83.77873806,97.8301508383333,107.38519528,0.351767305873632,591.222993943334,432.93260200765,1.91852600024487,0.0348682059773855,1.0392734233703,0.0153590742126732,501.061580020087,1.98213345706231,0.00968609625475139,1.24059621543786,57.0111711926927,477.366824132369,90.3892298631869,0.00860297499500124,1.35493635728459,4.5,4.49509478582561,68.1289780124368,44.4342221247194,0.0636074568174419,0.652216897668968,5695.65654918051,0.868809851373965,0.852757788544255,0.288728884564574,0.295425485613969,1.24976877155041,1.44644019052588,0.00113924663464963,0.0124875426688742,0.025329829515815,0.00559657500932359,72.585,71.34,49.011,459.08,0.0159251459914458,57.0114312215254
9,8.948282975,40.5,40.3097416266667,13.7200000000001,13.3693483966667,113.460329826667,NaN,0.988006544411182,NaN,32.2859256483334,400,399.979098256667,25,33.168592765,9.095045785,64.2688866566667,50.0072267816667,401.91527805,399.353525605,398.670360783333,7309.92946293501,13.2100193083333,12.6688397716667,54.800134335,93.3092289966666,35.4353165833333,13.8359592316667,93.5152928883334,110.767069771667,112.144590516667,0.407544143473109,507.150366678333,434.365063710655,1.91240751579949,0.0311367736643973,1.0638081713798,3.63988907484224,502.030660405981,1.97418932469542,0.00855849949107713,1.28138161662598,62.282862198404,478.697281292109,96.0030642052832,0.00760037391326129,1.40878294135628,4.5,4.50481991398225,67.6655966953252,44.3322175814533,0.0617818088959356,0.655173760824572,6313.80231779045,0.865935588827311,0.867251088266245,0.288778439338979,0.296014369561941,1.25390393229958,1.44923768463419,0.00112752280971923,0.0111654994791785,0.0255897152606562,0.00561799167087438,72.585,71.34,49.011,459.08,3.64038897872155,62.2833155301821
5,5.02295180333333,25,24.85021324,-3.95799623166671,-4.052754415,96.9003879433332,NaN,0.980732220013936,NaN,26.4477118233333,400,399.988301143334,25,27.0466318866667,8.98264077499999,40.5724821883333,50.0093797083333,401.817571525,399.333676413333,398.823384271666,4567.86922609666,10.0646661416667,9.57372470833333,32.5884841066667,53.0692133983334,22.28458264,-6.111014225,53.2301750416667,67.099562,94.2575301033334,0.222731013012969,443.407619153333,427.329366726069,1.94484777158709,0.0549835523610462,0.954709677464661,-13.7350748636319,499.539445214392,2.01258502583992,0.0143762679036917,1.13110413359903,41.1180542784969,475.197176037535,75.9351335659171,0.0128255079873531,1.20220046297771,5,4.94737392431619,72.2100784883226,47.8678093114657,0.0677372542528236,0.662922818605152,3832.06038762855,0.869697685025051,0.817690116070323,0.288684630817199,0.294046391272874,1.23359362455964,1.44204616582683,0.00123785746710409,0.0217567981743283,0.0238615001949501,0.00542613578919122,72.585,71.34,49.011,459.08,-13.7348305186697,41.1182255310564
6,6.05248694333334,30,29.9319537883334,1.25970663333332,1.38039918809794,105.78294015,NaN,0.982469740708669,NaN,27.6722760133333,400,400.011361090001,25,28.8661760616667,8.96791407166666,51.5486212183334,50.0067712899999,401.988010701667,399.445931334999,398.604610798334,5449.006010775,10.9632387683333,10.5471750816667,38.0380685583333,63.2682083833332,25.6805430983333,0.778930411228547,63.3631830866667,80.6491016366667,103.027204268333,0.383421625123063,668.239685256666,429.721627541634,1.93465119086612,0.0458655970309483,0.985194157091265,-8.38742529795892,504.095659162674,2.00696851275665,0.0119785914134425,1.17321110594749,49.0016414603662,477.503249827343,83.8514594187145,0.0105559441226725,1.26681377976271,5,4.94536729578016,74.3740316210405,47.7816222857095,0.0723173218905282,0.642456572874388,4705.5001328418,0.864916753484391,0.821960468834266,0.288676325457855,0.295065230729131,1.24049948668883,1.45519882257446,0.00118594118114241,0.0180484587404226,0.0231755128898962,0.00533868258867734,72.585,71.34,49.011,459.08,-8.3872958144932,49.0023705980176
7,6.99282808166667,35,35.20165475,5.85260000000006,5.33928759166667,113.13922206,NaN,0.984352919658025,NaN,30.1047084166667,400,400.004699718333,25,31.2403697983333,8.877865285,58.0047134166666,49.9984579866668,402.07021504,399.251450231667,398.68680415,6343.44169844667,12.0404318566667,11.5287389283333,46.2762418633333,72.4672727866668,28.6424979066666,5.23625504666666,72.66000583,94.4668419933335,111.314762225,0.315087843148598,618.084423631666,431.131624135205,1.9252547889328,0.0397176084240664,1.01377150541815,-4.0788484643768,507.193777563291,1.99988202255782,0.0101695359239157,1.21605431985228,56.1413279506307,479.211962983227,91.0202187075931,0.00888200738754558,1.33287466265559,5,5.03419165591164,76.062153428086,48.0803388480226,0.0746272336250276,0.63212202075856,5511.7971385751,0.857766175079195,0.833566307227538,0.288691604192336,0.295973269502989,1.24456979625311,1.46414232003735,0.00116180812817978,0.0158936032248901,0.0226955957605329,0.00529037825390835,72.585,71.34,49.011,459.08,-4.07745646259127,56.1422095937528
8,7.95786532333332,40,40.0470310433334,9.97350000000004,9.406345135,118.160411606667,NaN,0.984814895490805,NaN,31.4592889666667,400,399.996258783333,25,32.227507365,8.94836800833335,66.0370061483333,50.0119153549998,402.09026251,399.22367855,398.592764496666,7199.63135823167,13.0834733966667,12.5515472566667,52.5114618,82.0915672133334,32.01810645,9.59056650500002,82.333759475,108.202540561667,116.569397421666,0.332239074720032,539.018407711667,432.753497180829,1.91822427428548,0.0349570246127203,1.03947198634482,-0.0900368138252281,508.278761849958,1.99084323337175,0.00886890361867982,1.25754580640744,61.9831486907141,480.645563918293,97.1281459583288,0.00773985025319675,1.39072000446307,5,5.03252260155224,75.5252646691288,47.8920667374646,0.07261895908627,0.63412097185931,6199.81130695163,0.8552562890594,0.849955593135661,0.288726221241051,0.296626558504334,1.24925174045052,1.46727439988721,0.0011416236949447,0.013960849949216,0.0229329096642451,0.00532417862706619,72.585,71.34,49.011,459.08,-0.0891755682010285,61.9836925796459
4,4.03191724666667,22,21.8915913533333,-10.0439999999999,-10.25499636,97.4209343533333,NaN,1.00934496666667,NaN,27.40869468,400,399.997702118333,25,27.643459615,9.09462763,35.4699788083334,50.0090845349999,401.508578443334,399.418297738333,399.036155916667,4089.431234115,9.58423775333332,9.06266770833333,27.6330227316667,42.1799114,18.8641097933333,-13.4744245916667,42.35657984,58.7860785233333,93.5565337766666,0,171.812130853333,424.411702441705,1.95660617611833,0.0679293480652534,0.923047905608798,-19.7417453941967,503.427284238781,2.03547686031435,0.0167491222896215,1.09550316075732,35.939986097354,475.213141579774,72.2387711260841,0.0147473860302448,1.15730755851351,5.5,5.42957236307164,79.0155817970759,50.8014391380696,0.0788706841960213,0.642979436680251,3332.79130015187,0.854014286020424,0.788186573709578,0.288735860172194,0.294103898724068,1.22517105325973,1.45326939036331,0.00132037689623372,0.0296463337170732,0.0217257673045642,0.00514579460509176,72.585,71.34,49.011,459.08,-19.741680751244,35.9400993176499
5,5.00732395333333,27.5,27.2832225566667,-3.95799623166671,-4.22729066,105.926558643333,NaN,1.00999269,NaN,28.18825819,400,399.997908583333,25,29.0868141283333,9.10676632333333,45.34653931,49.99502741,401.464696556667,399.57834038,398.953058193333,4932.91464276001,10.372597075,9.89706902166667,36.7515688283333,52.032592245,22.7082224616667,-6.95645175666666,52.1320311583334,72.9472683399999,103.046768351667,0.207450110018253,368.788192561667,427.207717292451,1.94471612934483,0.0551238383600094,0.954623059090551,-13.8226466716178,507.120324944905,2.02380937389708,0.0134165803149017,1.14216310145466,45.033272238378,478.134663769183,81.2828836481065,0.0117412852206606,1.22510696963928,5.5,5.44866328020499,79.9126076524544,50.9269464767323,0.0790932445522537,0.637288379679264,4158.04122457089,0.854878827811423,0.80498079797362,0.28868549667015,0.295082236576566,1.23324245289341,1.46393028059236,0.00124016310772144,0.023953395342518,0.0215862603778184,0.00513692076161459,72.585,71.34,49.011,459.08,-13.822197572233,45.0342018569906
6,6.023499755,33,32.9421800333334,1.25969999999999,1.31369506286297,113.605600311667,NaN,1.00998929833333,NaN,29.4774859916667,400,399.982431128334,25,30.4708145783333,9.27872226166667,56.06113561,49.9964448333334,401.784751281667,399.386028898333,398.77274516,5869.38673747668,11.43988687,10.94717189,46.8509856366667,62.2981982066667,26.62666406,-0.496666749455035,62.41489867,88.25261339,110.713573303333,0.27847558264931,416.925732478333,429.73553107466,1.93518796299558,0.046101455471949,0.983942109039242,-8.528083556184,510.127103609164,2.01367083371914,0.0110714542986913,1.18849282525586,53.1922244010781,480.732909402289,89.7376256433458,0.00964535722995536,1.29222621341916,5.5,5.46899401696671,80.3915725345036,50.997378327629,0.0784828707235603,0.634363838156721,5008.23769317009,0.856039194936064,0.822413760777709,0.288676151566034,0.296032823510235,1.24053962273151,1.47261010294837,0.00118590484534858,0.0199837788362936,0.0215607182566319,0.00514482082939276,72.585,71.34,49.011,459.08,-8.52800341893061,53.1922856555584
7,7.00482988166667,38.5,38.4345698083333,5.85260000000006,5.68157444333334,119.568881545,NaN,1.01022937833333,NaN,30.9147602,400,399.995652403334,25,31.8489018083333,9.37453768166667,66.28581059,50.0020655766666,401.862336775,399.269979735,398.874703363333,6820.089877945,12.6097124533333,12.0222973383333,57.5952666016668,72.1333741166667,30.5219183616667,4.48468147833333,72.2342366533334,103.327712735,117.213368271666,0.443314628352722,470.967050323333,431.446238863608,1.9262067455385,0.0397152050381427,1.01236062719093,-4.02563765137748,511.702370653211,2.00333396103124,0.00941768014695738,1.2334133676687,60.1076544519519,482.317413020871,96.7075431773775,0.0081803661509461,1.35756974280454,5.5,5.48700812302499,80.2561317896036,50.8711741572626,0.0771272154927345,0.633860662096941,5789.04497928067,0.853858139364017,0.840171349387996,0.288693811033643,0.296814719657111,1.24547801074378,1.47715750720801,0.00115715572455545,0.0172395124411881,0.0216652309868275,0.00517087812373564,72.585,71.34,49.011,459.08,-4.02536952738569,60.1077177999102
8,7.99301632833334,44,43.95396481,9.97350000000004,9.47750023833333,126.735072785,NaN,0.985379379590352,NaN,32.7567426983333,400,399.999320205,25,33.4609599,9.25242609500001,75.6666070333333,50.0168433566665,402.414627938333,399.137211650001,398.452948465,7830.110656795,13.9026705183333,13.37457965,55.4827714933333,81.2856443633333,32.0358107733334,9.59090928166668,81.5074826316666,117.18744685,124.892423796667,0.305471220699449,526.733913928333,432.736353220043,1.9177305203223,0.0347901325689231,1.0408298201018,0.0478992466884362,515.145829926381,1.99975651265219,0.00825081076287439,1.27065092345951,66.2753010489769,483.350761544078,102.896258770081,0.00707115783182541,1.42283225944485,5.5,5.4993469693329,82.4094767063385,50.6144083240345,0.082025992329891,0.614194654678854,6698.3044216177,0.842811844016623,0.845099309796209,0.288727055324703,0.301689817226749,1.24920225009865,1.48709791789955,0.00114207586029433,0.0151425663717091,0.0210655581545778,0.0051290519583026,72.585,71.34,49.011,459.08,0.049027717062188,66.2756720416645
4,4.03528514333333,24,23.928971445,-10.0439999999999,-10.23630592,108.128742235,NaN,0.999623682800433,NaN,29.6300165333334,400,400.007991418333,25,30.9691864233333,9.51168836500001,40.2320828249999,50.0125284616667,401.443607356667,399.619261763333,398.94378194,4393.11753663167,9.81268437333334,9.37017480833333,34.0864576016666,41.3856432533333,19.4896491916667,-14.8817578633333,41.4690392650001,62.2078632616668,104.364960806667,0.0946358545746803,232.669766518333,424.418882828887,1.95654668994969,0.0678735166310392,0.923174497372123,-19.7195291970414,513.064304779805,2.05229335639396,0.0158218825144807,1.10445260877262,39.5585861576734,478.073500402934,77.2248177469708,0.0135669465419321,1.17687712647743,6,5.92998229431722,88.6454219509185,53.6546175740465,0.095746666444279,0.60528332762981,3668.57048608071,0.837240748076682,0.763611475277832,0.288735634306712,0.295348450734375,1.22519178125209,1.48108907238105,0.00132007708440784,0.0322660695630821,0.0193504787546804,0.00481445214740984,72.585,71.34,49.011,459.08,-19.7194416472435,39.5586862857959
5,4.98969819,30,29.98495088,-3.95800000000004,-4.033294035,116.983733596667,NaN,1.00016069682489,NaN,30.6393358616666,400,400.001937048334,25,31.7747529,9.46200227166667,51.9009722483333,49.9889679933334,401.595123235,399.65605136,398.809350328333,5326.694016125,10.7734378583334,10.3558327866667,42.7257031516667,50.7400696733333,21.6215388033333,-6.16177716,50.8769275666667,77.7170634116668,113.696371766667,0.236389215600987,372.814899055,427.442629461582,1.94595080065025,0.0554038926120134,0.952722250418363,-13.9213170779386,517.047645291883,2.04048494657019,0.0126110074044721,1.1511680164442,49.0788039828243,481.612512705079,87.182132447619,0.0107613092854627,1.24710426672834,6,6.00948577830182,89.6050158303017,54.1698832434969,0.0945341459199406,0.604544441456578,4546.58267487182,0.837876049384361,0.785718910585397,0.288684570277475,0.296471036888454,1.23392058591383,1.49258798596565,0.00123682365544814,0.0264354398944808,0.0192823982824189,0.0048347044986303,72.585,71.34,49.011,459.08,-13.9209837514323,49.0789352969637
6,6.02434542666666,36,35.9522702633334,1.25971990166666,1.04223295634327,122.43950918,NaN,0.999784303266398,NaN,31.4351365716666,400,399.993266441666,25,32.2766192016667,9.45177289499999,63.520287755,49.9913581666667,401.730289675001,399.4249903,398.79516633,6333.60747641334,11.9719047383333,11.4707395683333,52.8770859150001,61.3388031666666,25.6370451733333,-0.476781647503376,61.4445028150001,94.0051839316667,119.78371846,0.2511799251164,425.156957953334,429.465961209911,1.93419166771545,0.0460216634595813,0.985435834193828,-8.52405028947075,517.658188787476,2.02467443934568,0.0103852580515756,1.1990397366683,57.0885028505514,483.150134937766,94.7814357232758,0.00885668154547784,1.31946855369949,6,5.9679279854011,88.1922275775639,53.6841737278555,0.0904827716302287,0.608723717155096,5409.54352855011,0.84138831753992,0.811597921863544,0.288675769297182,0.297204516259574,1.23976144156162,1.49435047322332,0.0011900423986322,0.0217475547540357,0.0196662366250806,0.00491763489417822,72.585,71.34,49.011,459.08,-8.52389114385505,57.0885579404937
7,7.02321183333333,42,41.9689165016666,5.85260000000006,5.67695630666667,129.136621048333,NaN,1.00002460213259,NaN,30.3731510916667,400,399.98950683,25,31.70874934,9.38422851499998,75.1737621016667,49.9772259666667,401.944603678334,399.230476685,398.713669241667,7377.70920169334,13.2999609933333,12.73490425,61.4561298433333,70.939433205,29.0759591883334,4.97191257166667,71.0818201616667,110.176474946667,126.482759933333,0.399447956457734,453.533804398333,431.392294812581,1.9257506481921,0.0395919075334604,1.01338687818893,-3.94581096104147,520.075636045517,2.01627873959221,0.00886123995270604,1.2417655047611,64.1381018338068,484.917437360209,102.104424203337,0.00751258242901953,1.38655504817729,6,5.97580019498897,88.6833412329368,53.5251425476286,0.0905280914001108,0.603554227648572,6291.08790963756,0.837130337480677,0.827283468011271,0.288693807152042,0.307406645573511,1.24532228768187,1.50132904234922,0.0011579850776369,0.0186782196713896,0.019610071197397,0.00495973886484783,72.585,71.34,49.011,459.08,-3.94572404279808,64.1381830043937
4,4.03388724333333,26,25.90732775,-10.0439950966666,-10.2305901983333,114.757242615,NaN,0.987056340475877,NaN,29.905416095,400,400.004409063333,25,30.7011803983333,9.50172388666667,46.5524097083333,50.0258486316666,401.720618246668,399.439708246667,398.845713780001,4665.09707603501,10.1221344116667,9.66074134333332,27.48389462,41.0295008399999,18.6986764683333,-13.6095785183333,41.1958913883334,67.0957472283333,110.518038168333,0.0625176571138742,672.851094468333,424.428215642577,1.95661955799755,0.0679036576426081,0.923075341768071,-19.7290159341852,518.475338822743,2.05848264331727,0.0148380077752735,1.11621907906707,42.8542157220852,480.684617058214,81.7819050982773,0.0125930438407585,1.1949446860105,6.5,6.42264457665334,94.0471231801652,56.2564014156366,0.101863085319724,0.598185154833628,3858.52026917087,0.830370561943123,0.76266797742602,0.288735582737162,0.29618102823065,1.22521872276457,1.49670938218747,0.00132002192334313,0.0348892576728029,0.0183236246864125,0.0046851714626807,72.585,71.34,49.011,459.08,-19.7286706195198,42.8542546371986
5,5.04783950166666,32.5,32.3339060666667,-3.95800000000004,-4.079034275,123.369273435,NaN,0.986947219173113,NaN,30.51610361,400,400.021923085,25,32.0145954516667,9.34560383000001,59.4232067516666,50.0194780716665,401.852428536667,399.483368703334,398.693993631667,5690.99870118999,11.2097595883333,10.778473575,26.408211095,50.9635585716667,21.7810586866667,-5.94968551666667,51.093960555,83.3784953766667,119.790323443333,0.149815969084144,668.772710281667,427.232797032255,1.94398117891377,0.0546690966031351,0.956294013300208,-13.5963442697404,522.196218709866,2.04627359343411,0.0118622594346529,1.16300882079937,52.3698719384475,483.332531109091,91.1104303098938,0.00998198977357897,1.27052014290181,6.5,6.40550610254601,94.9634216776104,56.0997340768343,0.102292414520346,0.590754414885652,4839.69275369593,0.830411532123942,0.782024473933297,0.288684798414658,0.297332737047633,1.23331485186605,1.50745063720973,0.0012389018240569,0.0278072025270817,0.0182228687049611,0.00470600026953289,72.585,71.34,49.011,459.08,-13.5961234192714,52.3706863977806
